web-scraper-order,web-scraper-start-url,title,title-href,author,rating,cat,pubdate,hits
"1627546229-114","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Dim lights","https://archiveofourown.org/works/18051302","Effymaybe","General Audiences","F/F","2019-03-09","1022"
"1627548828-346","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=11","Heavenly and Held Forever","https://archiveofourown.org/works/25555051","changbinglish","Explicit","F/F","2020-07-27","1044"
"1627549415-399","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Maybe you are worth it","https://archiveofourown.org/works/29330994","lismione","Teen And Up Audiences","F/F","2021-02-10","825"
"1627550376-484","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","casual intimacy","https://archiveofourown.org/works/30719426","kan9","Mature","F/F","2021-04-16","5347"
"1627548647-330","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","We Know Better","https://archiveofourown.org/works/27381493","muyimi","Explicit","F/F","2017-08-17","3475"
"1627547037-186","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Denouement","https://archiveofourown.org/works/21076466","eiffelkimx","Not Rated","F/F","2019-10-18","444"
"1627545037-7","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","Mommy's Three Princesses","https://archiveofourown.org/works/10862199","babylolsi","Teen And Up Audiences","F/F","2017-05-09","999"
"1627550044-455","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","the best part of me is you (baby i'm so in love with you)","https://archiveofourown.org/works/29517540","sweet_melodies","Explicit","F/F","2021-02-23","7282"
"1627548966-359","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=11","Bad boy and angel","https://archiveofourown.org/works/28176708","Rndom_Kpop_lover101","Not Rated","F/F","2020-12-19","68"
"1627548497-317","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=13","your attention is mine","https://archiveofourown.org/works/26817589","taylorstwice","General Audiences","F/F","2020-10-04","2265"
"1627550023-453","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","there's no need to be afraid (show me the colors of your heart)","https://archiveofourown.org/works/30890714","sweet_melodies","General Audiences","F/F","2021-04-25","645"
"1627548774-342","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","Love of my life","https://archiveofourown.org/works/27729253","chelinda","General Audiences","F/F","2020-11-26","901"
"1627545110-14","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","Raspberry Swirl","https://archiveofourown.org/works/11496231","neo_wonderland","Teen And Up Audiences","F/F","2017-07-13","1832"
"1627549629-418","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","Girls Love Girls","https://archiveofourown.org/works/23427904","daisy_illusive","Explicit","F/F","2020-04-01","859"
"1627547016-184","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Faded Daisies","https://archiveofourown.org/works/21062825","Heyrrra","Teen And Up Audiences","F/F","2019-10-17","1291"
"1627548221-292","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","My reflection in your eyes","https://archiveofourown.org/works/25786918","Effymaybe","General Audiences","F/F","2020-08-08","1813"
"1627550119-462","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","Frequency 64.3","https://archiveofourown.org/works/30985877","chelinda","Teen And Up Audiences","F/F","2021-04-29","1125"
"1627548178-288","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","SOMEONE","https://archiveofourown.org/works/25630921","JRWu","Teen And Up Audiences","F/F","2020-07-31","429"
"1627546431-132","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","Feels like heaven / You might not get in it","https://archiveofourown.org/works/18725458","Effymaybe","General Audiences","F/F","2019-05-06","6070"
"1627550697-513","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","lovesong","https://archiveofourown.org/works/29997561","cottagecorekim","Mature","F/F","2021-03-12","4302"
"1627549895-442","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","Only you Know","https://archiveofourown.org/works/20218456","nanabots18","General Audiences","F/F","2019-08-12","1167"
"1627547006-183","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","oh say it ain't so","https://archiveofourown.org/works/21049829","jenlisa","Not Rated","F/F","2019-10-16","1905"
"1627550996-540","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Holler","https://archiveofourown.org/works/32573215","jodijodijodi22","Explicit","F/F","2021-07-14","184"
"1627548093-281","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","+ Королевы ночных улиц +","https://archiveofourown.org/works/25282516","Mooresoon","Teen And Up Audiences","F/F","2020-07-15","17"
"1627550826-524","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","The Gang in High Heels","https://archiveofourown.org/works/16811086","BlasiaStory","Mature","F/F","2018-12-02","3572"
"1627550387-485","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","in bloom","https://archiveofourown.org/works/13948389","jj4eva","Not Rated","F/F","2018-03-12","6206"
"1627550237-472","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","【翻译】lovesong","https://archiveofourown.org/works/30487980","jodijodijodi22","Mature","F/F","2021-04-05","250"
"1627547336-213","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","Bulletproof Hearts","https://archiveofourown.org/works/22178341","Crystal (Crystal_Heart)","Mature","F/F","2020-01-08","79"
"1627550729-516","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","the flower","https://archiveofourown.org/works/29288418","soul_is_lonely","Teen And Up Audiences","F/F","2021-02-11","2312"
"1627547134-195","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Marry Me Instead","https://archiveofourown.org/works/21221816","thekathlife","Mature","F/F","2019-10-29","2183"
"1627546134-105","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Say No","https://archiveofourown.org/works/17883785","chaeyounggie","General Audiences","F/F","2019-02-22","1388"
"1627548253-295","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","stars in the sky","https://archiveofourown.org/works/26074672","hopclair","General Audiences","F/F","2020-08-24","622"
"1627549565-412","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","Sick Day","https://archiveofourown.org/works/26952265","orphan_account","Not Rated","F/F","2020-10-11","1648"
"1627549094-370","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","I Choose You","https://archiveofourown.org/works/28010733","sweet_melodies","General Audiences","F/F","2020-12-11","5170"
"1627548796-343","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=11","day by day (k!nktober)","https://archiveofourown.org/works/26784712","blkpnk","Explicit","F/F","2020-10-03","19443"
"1627550494-495","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Stay Alive","https://archiveofourown.org/works/31821898","blinkspace","Not Rated","F/F","2021-06-08","155"
"1627549916-443","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","my sexy lil bff","https://archiveofourown.org/works/27888106","saltyvenus","Mature","F/F","2020-12-05","1624"
"1627549831-436","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","Operation: My Babysitter is My Sister's Ex","https://archiveofourown.org/works/30575876","aprinnie","General Audiences","F/F","2021-04-09","1262"
"1627550001-451","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","truth is","https://archiveofourown.org/works/30862040","EightMist","General Audiences","F/F","2021-04-23","330"
"1627549169-377","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","【翻译】Give You Something Good to Celebrate","https://archiveofourown.org/works/28669950","jodijodijodi22","Explicit","F/F","2021-01-10","651"
"1627547752-250","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=16","Say Goodnight and Go","https://archiveofourown.org/works/23577715","itzypink","Teen And Up Audiences","F/F","2020-04-10","354"
"1627546240-115","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=23","Say It","https://archiveofourown.org/works/18063596","chaeyounggie","General Audiences","F/F","2019-03-10","1739"
"1627545525-51","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","Отсчёт","https://archiveofourown.org/works/14744894","li_anna","Mature","F/F","2018-05-24","377"
"1627550675-511","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","Shouldn't, Wouldn't, Couldn't","https://archiveofourown.org/works/23702050","chaeyounggie","General Audiences","F/F","2020-04-17","1559"
"1627551177-556","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","Between Pages","https://archiveofourown.org/works/32822152","Heyrrra","General Audiences","F/F","2021-07-26","267"
"1627547517-229","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","it ain't him that's on your mind.","https://archiveofourown.org/works/22864282","icursedthisworld","Teen And Up Audiences","F/F","2020-02-23","3149"
"1627547092-191","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Reset: Give Me One Last Chance","https://archiveofourown.org/works/19995634","thekathlife","Not Rated","F/F","2019-07-27","729"
"1627550761-519","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","Stay With Me","https://archiveofourown.org/works/29636208","Oziblorac","Teen And Up Audiences","F/F","2021-02-22","310"
"1627547560-233","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","Smoke and Mirrors","https://archiveofourown.org/works/21625411","Softiecat_Cupcake","Mature","F/F","2019-12-01","357"
"1627547570-234","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=17","A bundle of cells","https://archiveofourown.org/works/23073628","rudesunyoung","Teen And Up Audiences","F/F","2020-03-09","1909"
"1627550944-535","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Lent","https://archiveofourown.org/works/31366292","thyfelixchan","General Audiences","null","2021-05-18","107"
"1627545387-39","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","i don’t look for trouble (trouble looks for me)","https://archiveofourown.org/works/13698930","jendeukie","Mature","F/F","2018-02-16","2078"
"1627550473-493","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Willing to Fall","https://archiveofourown.org/works/19065718","callmelove","Mature","F/F","2019-06-02","3504"
"1627549990-450","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","Smoke and Tangerines","https://archiveofourown.org/works/30834113","Heyrrra","General Audiences","F/F","2021-04-22","535"
"1627550365-483","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","Chu's Day","https://archiveofourown.org/works/31420667","TallPikeRoast","General Audiences","F/F","2021-05-20","1017"
"1627549318-390","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Certain kind of days","https://archiveofourown.org/works/28972287","rudesunyoung","Teen And Up Audiences","F/F","2021-01-25","1133"
"1627550194-468","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","Hope Not","https://archiveofourown.org/works/31192496","justmusings","General Audiences","F/F","2021-05-09","351"
"1627545728-69","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","Time Heals All Wounds (But It Still Leaves The Scars)","https://archiveofourown.org/works/15406173","A_Light_In_The_Dark_Wood","Mature","F/F","2018-07-23","1717"
"1627551221-560","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","Queen B","https://archiveofourown.org/works/27491545","Pirate_Pisces","Teen And Up Audiences","F/F","2020-11-10","42303"
"1627546367-126","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","Euphoria In These Four Cornered Walls","https://archiveofourown.org/works/18482641","divinelydecreed","Teen And Up Audiences","F/F","2019-04-16","1583"
"1627549191-379","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","Crazy in Love","https://archiveofourown.org/works/27559327","Pirate_Pisces","Mature","F/F","2020-11-14","4983"
"1627546484-137","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","You're Black and I'm Pink","https://archiveofourown.org/works/19031203","Keiyuu","General Audiences","F/F","2019-05-30","583"
"1627547176-199","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Late Night Legal Talks","https://archiveofourown.org/works/21541669","Heyrrra","Mature","F/F","2019-11-24","2144"
"1627549522-408","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=8","PORTRAIT","https://archiveofourown.org/works/29730594","bp_xxi","Teen And Up Audiences","F/F","2021-02-27","173"
"1627545770-73","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","Stars Rise and the Stars Fall (The Brightest Ones Aren't Stars At All)","https://archiveofourown.org/works/15724956","timedoesntexist","Not Rated","F/F","2018-08-18","1019"
"1627549051-366","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","The contract","https://archiveofourown.org/works/27494287","chelinda","Teen And Up Audiences","F/F","2020-11-10","4822"
"1627548199-290","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","Here","https://archiveofourown.org/works/25679062","Heyrrra","General Audiences","F/F","2020-08-03","1077"
"1627544962-1","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=29","Chaos Theory (BlackPink Ver.)","https://archiveofourown.org/works/7910992","homoyuri","General Audiences","F/F","2016-08-30","1482"
"1627545921-86","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","Apartment building 4","https://archiveofourown.org/works/15063242","orphan_account","Not Rated","F/F","2018-06-26","3761"
"1627549383-396","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","do you want to go take pictures with me?","https://archiveofourown.org/works/29153277","ruby_so_red","Teen And Up Audiences","F/F","2021-02-02","1457"
"1627550815-523","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","Forest High","https://archiveofourown.org/works/32360260","Kiki4lisa","Mature","F/F","2021-07-04","624"
"1627549948-446","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","citrus","https://archiveofourown.org/works/30766241","Heyrrra","General Audiences","F/F","2021-04-18","682"
"1627545942-88","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","Heaven Is An Orgasm","https://archiveofourown.org/works/16816576","katzengefluster","Mature","F/F","2018-12-02","2539"
"1627545185-21","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","Dance With Me","https://archiveofourown.org/works/12396036","SunSkip","Teen And Up Audiences","F/F","2017-10-18","3757"
"1627550430-489","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","切变线","https://archiveofourown.org/works/31668449","souMamihlapinatapai","General Audiences","F/F","2021-06-01","105"
"1627547955-268","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","Her Dancer","https://archiveofourown.org/works/24422767","3981kim","Mature","F/F","2020-05-28","481"
"1627550548-500","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=4","她","https://archiveofourown.org/works/27402889","jodijodijodi22","Mature","F/F","2020-11-05","857"
"1627545079-11","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=28","Insta-fame, Insta-love","https://archiveofourown.org/works/11101485","DestinedForTheBurger","Teen And Up Audiences","F/F","2017-06-05","632"
"1627546931-177","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","i'd give anything to hear you (say it one more time)","https://archiveofourown.org/works/20832263","null","Teen And Up Audiences","F/F","2019-09-30","1647"
"1627548189-289","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=14","Don’t pass me by (If you can’t forget me either)","https://archiveofourown.org/works/14063589","kan9","Mature","F/F","2018-07-01","13309"
"1627545675-64","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","a long time ago (i had fallen for you)","https://archiveofourown.org/works/15799644","sapphicmyoui","Not Rated","F/F","2018-08-26","1043"
"1627550654-509","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=3","In the heat of the summer, I love you just like this","https://archiveofourown.org/works/32104213","rudesunyoung","Teen And Up Audiences","F/F","2021-06-22","1219"
"1627546345-124","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","we don't talk anymore","https://archiveofourown.org/works/18452453","orphan_account","General Audiences","F/F","2019-04-13","1152"
"1627545303-31","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","The Heavenly Scent of Coffee","https://archiveofourown.org/works/13586046","liberty (johnwoos)","General Audiences","M/M","2018-02-10","1008"
"1627549361-394","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","FLOWERS","https://archiveofourown.org/works/29126772","charito_ (ChickenNoodles)","Not Rated","F/F","2021-02-01","438"
"1627545984-92","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","To Build A Home","https://archiveofourown.org/works/17101214","divinelydecreed","General Audiences","F/F","2018-12-22","1015"
"1627550215-470","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","softly, as in a morning sunrise","https://archiveofourown.org/works/31166075","TallPikeRoast","Mature","F/F","2021-05-08","3456"
"1627547431-222","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=18","hate that i love you","https://archiveofourown.org/works/22257823","jls9697","Mature","F/F","2020-01-14","10256"
"1627546717-158","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","Edelweiss","https://archiveofourown.org/works/19288504","Heyrrra","General Audiences","F/F","2019-06-20","1676"
"1627550055-456","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=6","Mommy is always right","https://archiveofourown.org/works/30933881","march_jo","Not Rated","F/F","2021-04-27","514"
"1627546642-151","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=21","It lingers when we're done","https://archiveofourown.org/works/19330966","orphan_account","General Audiences","F/F","2019-06-23","1188"
"1627546473-136","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","Quick Sex","https://archiveofourown.org/works/19016269","zack0302","Explicit","F/F","2019-05-29","2463"
"1627549297-388","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","白色巨塔","https://archiveofourown.org/works/27756967","jodijodijodi22","Explicit","F/F","2020-11-28","828"
"1627550879-529","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","There's No Way","https://archiveofourown.org/works/32440447","TheMissusM","Teen And Up Audiences","F/F","2021-07-08","1119"
"1627549447-402","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=9","Love is You","https://archiveofourown.org/works/29421741","jeongjeongie","Not Rated","F/F","2021-02-14","204"
"1627550344-482","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=5","My Truth In A World Of Lies","https://archiveofourown.org/works/25768837","ArcaneGhost","Teen And Up Audiences","F/F","2020-08-07","8237"
"1627548955-358","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=11","The one that got away","https://archiveofourown.org/works/28115010","chelinda","General Audiences","F/F","2020-12-16","1004"
"1627546942-178","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","The Sea Serpent","https://archiveofourown.org/works/14599926","beigybabylizzy","Not Rated","F/F","2018-05-10","2460"
"1627551231-561","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=1","【翻译】the most fragile star in the universe","https://archiveofourown.org/works/30443148","jodijodijodi22","Mature","F/F","2021-04-03","220"
"1627548571-323","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","24/365 with Chaesoo|Jenlisa","https://archiveofourown.org/works/27132143","ChiPee21","Not Rated","F/F","2020-10-21","1246"
"1627545813-77","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=25","The Littlest Things","https://archiveofourown.org/works/16112573","kapsyon","Mature","F/F","2018-09-27","3143"
"1627548668-332","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","when the universe plays","https://archiveofourown.org/works/24475726","pjmhoshi","Mature","F/F","2020-05-31","514"
"1627549137-374","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","Lovebug Again","https://archiveofourown.org/works/26949319","ChiPee21","Not Rated","F/F","2020-10-11","720"
"1627547102-192","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=19","Scintilla","https://archiveofourown.org/works/21234083","Heyrrra","General Audiences","F/F","2019-10-30","1388"
"1627545483-47","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","we’re the only spark (in the dark)","https://archiveofourown.org/works/14292633","jendeukie","Explicit","F/F","2018-04-12","15550"
"1627545974-91","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","At the End of a Tiring Day","https://archiveofourown.org/works/17002764","jenlisa-is-the-revolution (swiftandkloss)","Explicit","F/F","2018-12-15","9613"
"1627546016-95","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=24","i don’t expect a lot right now (just stay with me)","https://archiveofourown.org/works/17200841","orphan_account","General Audiences","F/F","2018-12-28","2565"
"1627545441-43","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=26","Song For You","https://archiveofourown.org/works/14265312","KONCT_Chizza_Picken","Not Rated","F/F","2018-04-09","1184"
"1627549159-376","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=10","Second Winter at Fire Lodge","https://archiveofourown.org/works/13930284","BritHistorian","Mature","F/F","2018-03-10","5056"
"1627549736-427","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=7","Five Times Rosé Sleep with Jisoo and The One time Rosé really does","https://archiveofourown.org/works/30330471","skull53","Mature","F/F","2021-03-29","1423"
"1627548721-337","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","feels like a dream","https://archiveofourown.org/works/27416131","lovebot05","Mature","F/F","2020-11-06","1125"
"1627545239-25","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=27","Yellow","https://archiveofourown.org/works/12870372","orphan_account","General Audiences","F/F","2017-11-30","2146"
"1627547913-264","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=15","When the skies are clear, remember me","https://archiveofourown.org/works/24134254","Sloth_Onda","Not Rated","F/F","2020-05-11","1070"
"1627546835-168","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=20","I wanted you to stay (but you are always leaving)","https://archiveofourown.org/works/19967959","Effymaybe","General Audiences","F/F","2019-07-24","7916"
"1627548699-335","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=12","All I want for Christmas…","https://archiveofourown.org/works/27511942","chelinda","General Audiences","F/F","2020-11-11","964"
"1627546388-128","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=22","KOPP School:","https://archiveofourown.org/works/18558901","Auranna","General Audiences","F/F","2019-04-22","377"
"1627550965-537","https://archiveofourown.org/tags/Jennie%20Kim*s*Lalisa%20Manoban%20%7C%20Lisa/works?page=2","The lesson is over","https://archiveofourown.org/works/31185011","libra95","Mature","F/F","2021-05-09","1361"
